"codigo_ies_padre","Año","tipo_contrato","cantidad","tipo","Nivel de formacion","dedicacion_sexo"
"3806",2023,"Término fijo",2,"tipo_contrato",NA,NA
"3806",2023,"Horas",20,"tipo_contrato",NA,NA
"3806",2023,"Ocasional",NA,"tipo_contrato",NA,NA
"3806",2023,"AD Honorem",NA,"tipo_contrato",NA,NA
"3806",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2017,"Término Indefinido",6,"tipo_contrato",NA,NA
"5801",2017,"Término fijo",5,"tipo_contrato",NA,NA
"5801",2017,"Horas",57,"tipo_contrato",NA,NA
"5801",2017,"Ocasional",0,"tipo_contrato",NA,NA
"5801",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2018,"Término Indefinido",6,"tipo_contrato",NA,NA
"5801",2018,"Término fijo",7,"tipo_contrato",NA,NA
"5801",2018,"Horas",45,"tipo_contrato",NA,NA
"5801",2018,"Ocasional",0,"tipo_contrato",NA,NA
"5801",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2019,"Término Indefinido",7,"tipo_contrato",NA,NA
"5801",2019,"Término fijo",6,"tipo_contrato",NA,NA
"5801",2019,"Horas",71,"tipo_contrato",NA,NA
"5801",2019,"Ocasional",0,"tipo_contrato",NA,NA
"5801",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2019,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"5801",2020,"Término fijo",24,"tipo_contrato",NA,NA
"5801",2020,"Horas",14,"tipo_contrato",NA,NA
"5801",2020,"Ocasional",20,"tipo_contrato",NA,NA
"5801",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2020,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"5801",2021,"Término fijo",23,"tipo_contrato",NA,NA
"5801",2021,"Horas",7,"tipo_contrato",NA,NA
"5801",2021,"Ocasional",15,"tipo_contrato",NA,NA
"5801",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2021,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"5801",2022,"Término fijo",28,"tipo_contrato",NA,NA
"5801",2022,"Horas",5,"tipo_contrato",NA,NA
"5801",2022,"Ocasional",1,"tipo_contrato",NA,NA
"5801",2022,"AD Honorem",4,"tipo_contrato",NA,NA
"5801",2022,"Sin Información",NA,"tipo_contrato",NA,NA
"5801",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"5801",2023,"Término fijo",28,"tipo_contrato",NA,NA
"5801",2023,"Horas",0,"tipo_contrato",NA,NA
"5801",2023,"Ocasional",2,"tipo_contrato",NA,NA
"5801",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"5801",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2017,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2017,"Término fijo",46,"tipo_contrato",NA,NA
"4825",2017,"Horas",0,"tipo_contrato",NA,NA
"4825",2017,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2017,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2018,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2018,"Término fijo",52,"tipo_contrato",NA,NA
"4825",2018,"Horas",0,"tipo_contrato",NA,NA
"4825",2018,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2018,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2019,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2019,"Término fijo",49,"tipo_contrato",NA,NA
"4825",2019,"Horas",0,"tipo_contrato",NA,NA
"4825",2019,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2019,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2019,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2020,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2020,"Término fijo",33,"tipo_contrato",NA,NA
"4825",2020,"Horas",0,"tipo_contrato",NA,NA
"4825",2020,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2020,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2020,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2021,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2021,"Término fijo",41,"tipo_contrato",NA,NA
"4825",2021,"Horas",0,"tipo_contrato",NA,NA
"4825",2021,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2021,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2021,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2022,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2022,"Término fijo",44,"tipo_contrato",NA,NA
"4825",2022,"Horas",0,"tipo_contrato",NA,NA
"4825",2022,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2022,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2022,"Sin Información",NA,"tipo_contrato",NA,NA
"4825",2023,"Término Indefinido",NA,"tipo_contrato",NA,NA
"4825",2023,"Término fijo",68,"tipo_contrato",NA,NA
"4825",2023,"Horas",4,"tipo_contrato",NA,NA
"4825",2023,"Ocasional",NA,"tipo_contrato",NA,NA
"4825",2023,"AD Honorem",NA,"tipo_contrato",NA,NA
"4825",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"4832",2017,"Término Indefinido",0,"tipo_contrato",NA,NA
"4832",2017,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2017,"Horas",0,"tipo_contrato",NA,NA
"4832",2017,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2017,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"4832",2018,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2018,"Horas",12,"tipo_contrato",NA,NA
"4832",2018,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2018,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"4832",2019,"Término fijo",1,"tipo_contrato",NA,NA
"4832",2019,"Horas",7,"tipo_contrato",NA,NA
"4832",2019,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2019,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"4832",2020,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2020,"Horas",0,"tipo_contrato",NA,NA
"4832",2020,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2020,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"4832",2021,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2021,"Horas",0,"tipo_contrato",NA,NA
"4832",2021,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2021,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2022,"Término Indefinido",4,"tipo_contrato",NA,NA
"4832",2022,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2022,"Horas",13,"tipo_contrato",NA,NA
"4832",2022,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2022,"Sin Información",0,"tipo_contrato",NA,NA
"4832",2023,"Término Indefinido",4,"tipo_contrato",NA,NA
"4832",2023,"Término fijo",0,"tipo_contrato",NA,NA
"4832",2023,"Horas",18,"tipo_contrato",NA,NA
"4832",2023,"Ocasional",0,"tipo_contrato",NA,NA
"4832",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"4832",2023,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2017,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2017,"Término fijo",8,"tipo_contrato",NA,NA
"4829",2017,"Horas",2,"tipo_contrato",NA,NA
"4829",2017,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2017,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2018,"Término fijo",4,"tipo_contrato",NA,NA
"4829",2018,"Horas",3,"tipo_contrato",NA,NA
"4829",2018,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2018,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2019,"Término fijo",0,"tipo_contrato",NA,NA
"4829",2019,"Horas",0,"tipo_contrato",NA,NA
"4829",2019,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2019,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2020,"Término fijo",0,"tipo_contrato",NA,NA
"4829",2020,"Horas",0,"tipo_contrato",NA,NA
"4829",2020,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2020,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2021,"Término fijo",4,"tipo_contrato",NA,NA
"4829",2021,"Horas",38,"tipo_contrato",NA,NA
"4829",2021,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2021,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2022,"Término fijo",0,"tipo_contrato",NA,NA
"4829",2022,"Horas",25,"tipo_contrato",NA,NA
"4829",2022,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2022,"Sin Información",0,"tipo_contrato",NA,NA
"4829",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"4829",2023,"Término fijo",0,"tipo_contrato",NA,NA
"4829",2023,"Horas",19,"tipo_contrato",NA,NA
"4829",2023,"Ocasional",0,"tipo_contrato",NA,NA
"4829",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"4829",2023,"Sin Información",0,"tipo_contrato",NA,NA
"3826",2017,"Término Indefinido",2,"tipo_contrato",NA,NA
"3826",2017,"Término fijo",29,"tipo_contrato",NA,NA
"3826",2017,"Horas",73,"tipo_contrato",NA,NA
"3826",2017,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2017,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2018,"Término Indefinido",2,"tipo_contrato",NA,NA
"3826",2018,"Término fijo",20,"tipo_contrato",NA,NA
"3826",2018,"Horas",48,"tipo_contrato",NA,NA
"3826",2018,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2018,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"3826",2019,"Término fijo",15,"tipo_contrato",NA,NA
"3826",2019,"Horas",53,"tipo_contrato",NA,NA
"3826",2019,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2019,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2019,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"3826",2020,"Término fijo",11,"tipo_contrato",NA,NA
"3826",2020,"Horas",56,"tipo_contrato",NA,NA
"3826",2020,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2020,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2020,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"3826",2021,"Término fijo",11,"tipo_contrato",NA,NA
"3826",2021,"Horas",27,"tipo_contrato",NA,NA
"3826",2021,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2021,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2021,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"3826",2022,"Término fijo",10,"tipo_contrato",NA,NA
"3826",2022,"Horas",69,"tipo_contrato",NA,NA
"3826",2022,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2022,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2022,"Sin Información",NA,"tipo_contrato",NA,NA
"3826",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"3826",2023,"Término fijo",21,"tipo_contrato",NA,NA
"3826",2023,"Horas",66,"tipo_contrato",NA,NA
"3826",2023,"Ocasional",NA,"tipo_contrato",NA,NA
"3826",2023,"AD Honorem",NA,"tipo_contrato",NA,NA
"3826",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"3829",2017,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2017,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2017,"Horas",0,"tipo_contrato",NA,NA
"3829",2017,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2017,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2018,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2018,"Horas",0,"tipo_contrato",NA,NA
"3829",2018,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2018,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2019,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2019,"Horas",0,"tipo_contrato",NA,NA
"3829",2019,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2019,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2020,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2020,"Horas",0,"tipo_contrato",NA,NA
"3829",2020,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2020,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2021,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2021,"Horas",0,"tipo_contrato",NA,NA
"3829",2021,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2021,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2022,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2022,"Horas",0,"tipo_contrato",NA,NA
"3829",2022,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2022,"Sin Información",0,"tipo_contrato",NA,NA
"3829",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"3829",2023,"Término fijo",0,"tipo_contrato",NA,NA
"3829",2023,"Horas",0,"tipo_contrato",NA,NA
"3829",2023,"Ocasional",0,"tipo_contrato",NA,NA
"3829",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"3829",2023,"Sin Información",0,"tipo_contrato",NA,NA
"4803",2017,"Término Indefinido",3,"tipo_contrato",NA,NA
"4803",2017,"Término fijo",0,"tipo_contrato",NA,NA
"4803",2017,"Horas",4,"tipo_contrato",NA,NA
"4803",2017,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"4803",2018,"Término fijo",1,"tipo_contrato",NA,NA
"4803",2018,"Horas",8,"tipo_contrato",NA,NA
"4803",2018,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"4803",2019,"Término fijo",1,"tipo_contrato",NA,NA
"4803",2019,"Horas",8,"tipo_contrato",NA,NA
"4803",2019,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2019,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"4803",2020,"Término fijo",1,"tipo_contrato",NA,NA
"4803",2020,"Horas",8,"tipo_contrato",NA,NA
"4803",2020,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2020,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"4803",2021,"Término fijo",0,"tipo_contrato",NA,NA
"4803",2021,"Horas",7,"tipo_contrato",NA,NA
"4803",2021,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2021,"AD Honorem",1,"tipo_contrato",NA,NA
"4803",2021,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"4803",2022,"Término fijo",0,"tipo_contrato",NA,NA
"4803",2022,"Horas",7,"tipo_contrato",NA,NA
"4803",2022,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2022,"Sin Información",NA,"tipo_contrato",NA,NA
"4803",2023,"Término Indefinido",1,"tipo_contrato",NA,NA
"4803",2023,"Término fijo",1,"tipo_contrato",NA,NA
"4803",2023,"Horas",7,"tipo_contrato",NA,NA
"4803",2023,"Ocasional",NA,"tipo_contrato",NA,NA
"4803",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"4803",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2017,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2017,"Término fijo",135,"tipo_contrato",NA,NA
"3821",2017,"Horas",NA,"tipo_contrato",NA,NA
"3821",2017,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2017,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2018,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2018,"Término fijo",134,"tipo_contrato",NA,NA
"3821",2018,"Horas",NA,"tipo_contrato",NA,NA
"3821",2018,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2018,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2019,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2019,"Término fijo",138,"tipo_contrato",NA,NA
"3821",2019,"Horas",NA,"tipo_contrato",NA,NA
"3821",2019,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2019,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2019,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2020,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2020,"Término fijo",134,"tipo_contrato",NA,NA
"3821",2020,"Horas",NA,"tipo_contrato",NA,NA
"3821",2020,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2020,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2020,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2021,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2021,"Término fijo",121,"tipo_contrato",NA,NA
"3821",2021,"Horas",NA,"tipo_contrato",NA,NA
"3821",2021,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2021,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2021,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2022,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2022,"Término fijo",132,"tipo_contrato",NA,NA
"3821",2022,"Horas",NA,"tipo_contrato",NA,NA
"3821",2022,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2022,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2022,"Sin Información",NA,"tipo_contrato",NA,NA
"3821",2023,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3821",2023,"Término fijo",138,"tipo_contrato",NA,NA
"3821",2023,"Horas",NA,"tipo_contrato",NA,NA
"3821",2023,"Ocasional",NA,"tipo_contrato",NA,NA
"3821",2023,"AD Honorem",NA,"tipo_contrato",NA,NA
"3821",2023,"Sin Información",NA,"tipo_contrato",NA,NA
"4808",2017,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2017,"Término fijo",0,"tipo_contrato",NA,NA
"4808",2017,"Horas",0,"tipo_contrato",NA,NA
"4808",2017,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2017,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2018,"Término fijo",0,"tipo_contrato",NA,NA
"4808",2018,"Horas",0,"tipo_contrato",NA,NA
"4808",2018,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2018,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2019,"Término Indefinido",5,"tipo_contrato",NA,NA
"4808",2019,"Término fijo",1,"tipo_contrato",NA,NA
"4808",2019,"Horas",17,"tipo_contrato",NA,NA
"4808",2019,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2019,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2020,"Término fijo",0,"tipo_contrato",NA,NA
"4808",2020,"Horas",0,"tipo_contrato",NA,NA
"4808",2020,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2020,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2021,"Término fijo",0,"tipo_contrato",NA,NA
"4808",2021,"Horas",0,"tipo_contrato",NA,NA
"4808",2021,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2021,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2022,"Término fijo",27,"tipo_contrato",NA,NA
"4808",2022,"Horas",0,"tipo_contrato",NA,NA
"4808",2022,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2022,"Sin Información",0,"tipo_contrato",NA,NA
"4808",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"4808",2023,"Término fijo",18,"tipo_contrato",NA,NA
"4808",2023,"Horas",0,"tipo_contrato",NA,NA
"4808",2023,"Ocasional",0,"tipo_contrato",NA,NA
"4808",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"4808",2023,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2017,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2017,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2017,"Horas",0,"tipo_contrato",NA,NA
"9937",2017,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2017,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2017,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2018,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2018,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2018,"Horas",0,"tipo_contrato",NA,NA
"9937",2018,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2018,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2018,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2019,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2019,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2019,"Horas",0,"tipo_contrato",NA,NA
"9937",2019,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2019,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2019,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2020,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2020,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2020,"Horas",0,"tipo_contrato",NA,NA
"9937",2020,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2020,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2020,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2021,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2021,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2021,"Horas",0,"tipo_contrato",NA,NA
"9937",2021,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2021,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2021,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2022,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2022,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2022,"Horas",0,"tipo_contrato",NA,NA
"9937",2022,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2022,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2022,"Sin Información",0,"tipo_contrato",NA,NA
"9937",2023,"Término Indefinido",0,"tipo_contrato",NA,NA
"9937",2023,"Término fijo",0,"tipo_contrato",NA,NA
"9937",2023,"Horas",0,"tipo_contrato",NA,NA
"9937",2023,"Ocasional",0,"tipo_contrato",NA,NA
"9937",2023,"AD Honorem",0,"tipo_contrato",NA,NA
"9937",2023,"Sin Información",0,"tipo_contrato",NA,NA
"3834",2017,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3834",2017,"Término fijo",0,"tipo_contrato",NA,NA
"3834",2017,"Horas",31,"tipo_contrato",NA,NA
"3834",2017,"Ocasional",NA,"tipo_contrato",NA,NA
"3834",2017,"AD Honorem",NA,"tipo_contrato",NA,NA
"3834",2017,"Sin Información",NA,"tipo_contrato",NA,NA
"3834",2018,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3834",2018,"Término fijo",0,"tipo_contrato",NA,NA
"3834",2018,"Horas",37,"tipo_contrato",NA,NA
"3834",2018,"Ocasional",NA,"tipo_contrato",NA,NA
"3834",2018,"AD Honorem",NA,"tipo_contrato",NA,NA
"3834",2018,"Sin Información",NA,"tipo_contrato",NA,NA
"3834",2019,"Término Indefinido",NA,"tipo_contrato",NA,NA
"3834",2019,"Término fijo",0,"tipo_contrato",NA,NA
"3834",2019,"Horas",23,"tipo_contrato",NA,NA
"3834",2019,"Ocasional",NA,"tipo_contrato",NA,NA
"3834",2019,"AD Honorem",NA,"tipo_contrato",NA,NA
"3834",2019,"Sin Información",NA,"tipo_contrato",NA,NA
